district,subway,school,per_price
南山,1,0,10.5
南山,1,1,9.59
南山,1,1,9.8998
南山,1,1,8.7417
南山,1,1,14.7991
南山,1,0,4.2693
南山,1,0,7.2476
南山,1,0,9.8308
南山,1,1,16.0493
南山,1,0,31.0907
南山,1,0,11.6573
南山,1,1,6.738
南山,1,1,6.6454
南山,1,0,8.6941
南山,1,0,14.6206
南山,1,0,8.8361
南山,1,0,6.4634
南山,1,1,6.0791
南山,1,1,1.4743
南山,1,1,4.9525
南山,1,1,6.6923
南山,0,0,11.3914
南山,1,0,12.6789
南山,1,1,6.1511
南山,1,1,8.9302
南山,1,0,6.274
南山,1,0,9.4736
南山,1,0,14.3689
南山,0,1,11.8418
南山,1,0,6.3176
南山,1,0,19.4266
南山,0,1,9.7744
南山,1,1,10.6642
南山,1,1,8.3021
南山,1,1,6.603
南山,1,1,11.7197
南山,1,0,13.3995
南山,1,1,13.8285
南山,1,0,13.5501
南山,1,1,10.02
南山,1,1,13.1018
南山,1,0,12.5527
南山,1,0,1.5
南山,1,1,8.0421
南山,1,0,10.0
南山,1,0,15.8052
南山,1,0,12.7565
南山,1,0,20.238
南山,1,0,5.5357
南山,1,1,4.5071
南山,1,1,6.2078
南山,1,1,19.131
南山,1,1,10.2033
南山,1,0,15.1125
南山,0,1,11.4107
南山,1,0,12.6796
南山,1,0,14.6068
南山,1,1,9.6923
南山,1,1,10.9433
南山,1,0,12.9065
南山,1,0,5.9134
南山,1,1,5.7888
南山,1,0,4.3933
南山,1,0,12.7272
南山,1,0,12.0717
南山,1,0,13.0081
南山,1,0,9.0149
南山,1,1,7.4791
南山,1,1,7.2081
南山,1,0,5.173
南山,1,1,14.6572
南山,1,0,12.4
南山,1,1,7.4146
南山,1,1,11.7557
南山,1,0,19.3023
南山,1,1,11.8659
南山,1,0,13.1526
南山,1,1,5.2626
南山,1,1,10.7438
南山,1,1,12.5922
南山,1,0,16.0182
南山,1,1,5.7374
南山,1,0,6.6192
南山,1,1,7.5202
南山,1,1,10.0911
南山,1,1,8.8978
南山,1,0,5.4054
南山,1,1,6.0777
南山,1,0,6.035
南山,1,0,15.04
南山,1,0,11.352
南山,1,1,5.5493
南山,1,0,16.2162
南山,1,0,13.2206
南山,1,0,13.0081
南山,1,1,8.0778
南山,1,0,15.9972
南山,1,1,12.9306
南山,1,1,6.2198
南山,1,0,10.5371
南山,1,0,6.0979
南山,1,1,8.2352
南山,1,0,11.2419
南山,1,1,9.7418
南山,1,0,17.7777
南山,1,1,8.6274
南山,1,1,8.6666
南山,1,1,5.7003
南山,0,0,10.9467
南山,1,0,12.9486
南山,1,1,10.3085
南山,1,0,12.4166
南山,1,1,5.2307
南山,1,1,7.037
南山,1,0,18.1812
南山,1,1,6.0381
南山,1,1,11.4942
南山,1,1,16.8505
南山,1,1,7.6548
南山,1,0,7.9776
南山,1,1,6.738
南山,1,0,21.1251
南山,1,0,9.6603
南山,1,0,9.5625
南山,1,1,5.7211
南山,0,1,5.7036
南山,1,1,14.9986
南山,1,1,11.902
南山,1,1,12.0838
南山,1,0,19.1204
南山,1,0,7.269
南山,1,1,6.3481
南山,1,1,6.3333
南山,1,1,16.7567
南山,1,0,7.1029
南山,1,0,17.2401
南山,1,0,17.7788
南山,1,0,10.0
南山,1,0,11.4275
南山,1,0,11.7944
南山,1,0,9.7834
南山,1,1,7.6481
南山,1,1,13.6496
南山,1,1,15.6783
南山,1,0,13.5185
南山,1,1,11.1864
南山,1,0,12.96
南山,1,1,4.8207
南山,1,1,7.3758
南山,1,0,15.1227
南山,1,0,6.3803
南山,1,0,9.0576
南山,1,1,7.5116
南山,1,0,23.6069
南山,1,0,13.3689
南山,1,1,5.8405
南山,1,1,10.2045
南山,1,1,8.6092
南山,1,0,8.9628
南山,1,0,8.4369
南山,1,0,7.289
南山,1,0,13.9251
南山,1,1,8.4105
南山,1,1,6.4187
南山,1,1,5.5345
南山,1,1,15.0246
南山,1,1,5.8413
南山,1,1,6.8796
南山,1,0,13.0952
南山,1,0,12.2989
南山,1,1,15.5056
南山,1,1,11.6039
南山,0,1,11.2563
南山,1,1,10.6047
南山,1,0,13.3795
南山,1,1,10.8888
南山,1,0,9.0847
南山,1,1,11.2359
南山,1,1,10.54
南山,1,1,5.6778
南山,0,1,12.9194
南山,1,0,26.6666
南山,1,1,14.6087
南山,1,0,12.8906
南山,1,1,10.9965
南山,1,0,17.7278
南山,1,1,12.6437
南山,0,0,8.9529
南山,0,0,10.6479
南山,1,0,12.99
南山,1,0,9.2421
南山,1,0,15.3397
南山,1,0,5.5282
南山,1,0,12.6582
南山,1,1,9.647
南山,1,1,15.0721
南山,1,1,7.1755
南山,1,0,9.0881
南山,1,0,13.2252
南山,1,0,13.5169
南山,1,1,7.1271
南山,1,1,15.772
南山,1,0,9.633
南山,1,0,19.3877
南山,1,1,16.0842
南山,1,0,11.3001
南山,1,1,6.5086
南山,1,1,11.5255
南山,1,0,17.7425
南山,1,0,9.6975
南山,1,1,5.4765
南山,1,0,13.8613
南山,1,0,23.2119
南山,1,0,8.3043
南山,1,0,9.7359
南山,1,0,13.2045
南山,1,1,7.0842
南山,1,0,7.1528
南山,1,1,5.5605
南山,1,1,10.1519
南山,1,1,5.4432
南山,1,1,11.863
南山,1,1,13.2653
南山,1,1,7.4168
南山,1,1,4.7831
南山,1,1,7.3668
南山,1,0,5.96
南山,1,1,13.0434
南山,1,1,9.4968
南山,1,0,10.7181
南山,1,0,19.7278
南山,1,1,8.0217
南山,1,1,9.756
南山,1,1,4.0372
南山,1,0,8.8412
南山,1,0,9.9089
南山,1,1,9.1377
南山,0,1,11.6626
南山,1,1,10.3864
南山,1,0,12.8487
南山,1,1,5.726
南山,1,1,5.794
南山,1,0,17.8674
南山,1,1,5.7427
南山,1,0,7.4676
南山,1,0,12.4713
南山,1,0,12.5044
南山,1,0,7.8087
南山,1,0,8.9677
南山,1,0,17.517
南山,1,0,12.0209
南山,1,1,11.1021
南山,1,0,12.24
南山,0,1,8.2814
南山,1,1,6.9566
南山,1,0,12.3276
南山,1,0,17.94
南山,1,1,11.5232
南山,1,1,11.6384
南山,1,0,6.7609
南山,1,1,13.25
南山,1,0,13.6585
南山,1,0,17.1502
南山,1,0,19.5772
南山,1,1,10.8888
南山,1,1,6.3446
南山,1,0,9.6277
南山,1,1,6.9662
南山,0,1,11.0596
南山,1,1,10.1702
南山,1,1,11.0002
南山,1,1,10.3013
南山,1,1,8.8978
南山,1,1,7.5999
南山,1,1,7.1053
南山,1,0,7.7913
南山,0,0,13.5876
南山,1,0,13.4383
南山,1,0,16.2707
南山,1,0,5.684
南山,1,1,7.2256
南山,1,1,3.8468
南山,1,1,5.9794
南山,1,1,3.6172
南山,1,1,7.5224
南山,1,1,13.1687
南山,1,0,12.64
南山,1,1,7.5339
南山,1,0,17.6266
南山,0,1,13.3276
南山,1,1,5.1909
南山,1,1,12.2689
南山,1,0,10.0666
南山,1,1,6.0673
南山,1,1,6.7256
南山,1,0,18.9698
南山,1,0,11.5163
南山,1,0,17.4008
南山,1,1,6.8778
南山,1,0,19.6627
南山,1,0,25.2185
南山,1,1,6.1704
南山,1,1,11.1057
南山,1,1,8.284
南山,1,1,10.0502
南山,1,1,2.1267
南山,1,1,4.2707
南山,1,0,22.5882
南山,1,0,23.2347
南山,1,0,17.7428
南山,1,1,10.1989
南山,1,0,17.6959
南山,1,0,5.081
南山,1,0,9.7777
南山,1,1,6.969
南山,1,1,8.4074
南山,1,0,9.9144
南山,1,1,9.8429
南山,1,1,15.7903
南山,1,0,7.6521
南山,1,1,11.4687
南山,1,0,13.6585
南山,1,1,13.3017
南山,1,0,6.901
南山,1,0,11.593
南山,1,0,16.7499
南山,1,0,8.2841
南山,1,0,9.005
南山,1,1,8.3382
南山,1,0,14.3813
南山,1,0,8.1129
南山,1,1,14.3658
南山,1,1,10.232
南山,1,0,5.1167
南山,1,0,7.3664
南山,1,0,13.9903
南山,1,1,6.8556
南山,1,1,10.9352
南山,1,1,10.0503
南山,1,0,21.5975
南山,1,1,8.6035
南山,1,1,8.1111
南山,1,1,7.3591
南山,1,0,7.909
南山,1,0,5.1914
南山,1,0,17.3108
南山,1,1,12.9788
南山,1,1,6.1912
南山,1,0,13.267
南山,1,1,6.3837
南山,1,1,13.1047
南山,1,0,12.6852
南山,1,0,8.9581
南山,1,1,10.4875
南山,1,0,14.8223
南山,1,1,8.7183
南山,1,1,8.9734
南山,1,1,6.181
坪山,1,1,2.5431
坪山,0,0,2.7863
坪山,1,0,3.0043
坪山,0,0,2.5389
坪山,1,1,3.0612
坪山,1,1,1.8505
坪山,1,0,2.8532
坪山,1,0,2.2522
坪山,1,1,2.9419
坪山,0,0,1.9629
坪山,0,0,2.7982
坪山,1,1,2.3023
坪山,1,1,2.9142
坪山,0,0,2.4077
坪山,1,0,2.8723
坪山,1,0,2.8418
坪山,1,1,2.9814
坪山,1,1,3.3769
坪山,1,1,2.6466
坪山,1,1,2.534
坪山,1,1,2.8568
坪山,1,0,3.4844
坪山,1,1,2.8728
坪山,1,1,2.6911
坪山,1,0,2.6689
坪山,0,0,2.816
坪山,1,1,2.5942
坪山,0,0,2.5049
坪山,1,1,1.5189
坪山,0,0,3.053
坪山,0,0,2.3855
坪山,1,1,2.6708
坪山,1,0,2.4739
坪山,1,1,2.3076
坪山,1,1,2.5218
坪山,0,0,2.6666
坪山,1,0,3.0798
坪山,1,0,2.4526
坪山,1,1,2.8587
坪山,0,0,2.816
坪山,0,0,2.8123
坪山,1,0,2.3733
坪山,0,0,2.25
坪山,1,1,2.389
坪山,1,1,2.6666
坪山,1,1,4.3215
坪山,1,0,3.1395
坪山,1,0,2.2803
坪山,1,1,2.492
坪山,1,1,1.8909
坪山,1,1,3.7695
坪山,1,0,2.501
坪山,1,0,2.9148
坪山,0,0,2.5595
坪山,1,0,2.4669
坪山,1,1,2.4892
坪山,1,1,3.2304
坪山,0,0,2.9872
坪山,0,0,2.8407
坪山,1,1,3.0921
坪山,1,1,2.425
坪山,1,0,2.1167
坪山,1,0,1.9228
坪山,1,1,3.1975
坪山,1,0,2.7717
坪山,1,1,2.3087
坪山,1,0,2.3614
坪山,1,1,3.1192
坪山,1,0,2.3832
坪山,0,0,2.4731
坪山,1,1,2.2818
坪山,1,1,2.5906
坪山,1,1,2.6471
坪山,1,0,2.7336
坪山,1,0,2.1854
坪山,1,0,2.8418
坪山,0,0,2.1235
坪山,0,0,3.0478
坪山,0,0,2.1063
坪山,1,0,6.515
坪山,1,1,3.346
坪山,1,1,2.5303
坪山,0,1,2.4112
坪山,0,1,2.4112
坪山,0,1,1.771
坪山,1,0,2.2584
坪山,0,0,2.3596
坪山,1,0,3.1928
坪山,1,0,1.962
坪山,1,1,2.2974
坪山,1,0,3.1358
坪山,1,1,3.8489
坪山,1,1,2.9524
坪山,1,1,3.1596
坪山,1,1,2.5312
坪山,1,1,2.6526
坪山,0,0,1.8181
坪山,1,1,2.3023
坪山,1,1,3.1954
坪山,0,0,3.253
坪山,1,1,2.6581
坪山,1,1,3.2217
坪山,0,0,3.2307
坪山,1,0,2.6984
坪山,1,1,2.9952
坪山,1,1,2.5339
坪山,0,0,3.0156
坪山,0,0,1.8199
坪山,1,1,2.9478
坪山,1,1,2.6848
坪山,1,0,2.6827
坪山,1,0,2.3504
坪山,1,0,3.1645
坪山,1,1,2.2747
坪山,1,1,2.214
坪山,1,1,2.5494
坪山,1,1,3.1432
坪山,0,0,2.8969
坪山,1,0,2.7076
坪山,1,1,2.2729
坪山,1,1,3.3572
坪山,1,1,2.6763
坪山,0,0,2.25
坪山,1,1,2.5415
坪山,0,1,2.7536
坪山,0,0,1.9109
坪山,1,0,3.4844
坪山,1,0,2.4016
坪山,1,0,2.7671
坪山,0,1,1.7795
坪山,1,0,1.8539
坪山,1,1,3.3877
坪山,1,1,3.0976
坪山,0,0,2.265
坪山,1,0,2.2773
坪山,1,1,2.7278
坪山,1,1,2.2131
坪山,1,1,2.6612
坪山,1,0,2.3873
坪山,1,1,3.2604
坪山,1,0,2.139
坪山,1,1,2.3555
坪山,1,1,2.5406
坪山,0,0,1.8837
坪山,0,0,2.5899
坪山,1,0,2.3682
坪山,1,1,2.258
坪山,1,0,2.1706
坪山,1,0,2.0886
坪山,1,1,2.4242
坪山,0,1,1.4829
坪山,1,0,4.3534
坪山,1,1,2.859
坪山,1,1,2.2916
坪山,1,1,2.8034
坪山,1,1,2.7156
坪山,0,0,2.8879
坪山,1,1,3.1648
坪山,1,1,2.8683
坪山,1,1,2.6837
坪山,1,0,3.9409
坪山,1,1,1.6677
坪山,1,1,2.8034
坪山,1,1,3.546
坪山,1,0,1.8539
坪山,1,1,2.5167
坪山,1,1,2.5787
坪山,1,1,3.0149
坪山,1,1,3.0104
坪山,1,0,2.3924
坪山,1,1,2.371
坪山,1,0,1.8686
坪山,1,1,2.5082
坪山,1,1,1.8185
坪山,1,0,2.1922
坪山,0,0,2.5486
坪山,1,1,3.3061
坪山,1,1,3.3527
坪山,1,1,3.0396
坪山,1,1,3.2185
坪山,1,0,2.7388
坪山,0,1,2.1929
坪山,1,1,2.6211
坪山,1,1,2.8776
坪山,1,0,2.1066
坪山,1,0,3.2548
坪山,1,0,2.1054
坪山,1,0,3.608
坪山,1,1,4.4008
坪山,1,1,3.5178
坪山,1,0,3.5523
坪山,1,1,2.7799
坪山,1,1,2.6589
坪山,1,1,3.0553
坪山,1,1,2.2609
坪山,0,0,2.001
坪山,1,1,2.5678
坪山,1,1,2.0709
坪山,1,1,3.4149
坪山,1,1,3.2279
坪山,1,1,2.9509
坪山,1,1,3.3452
坪山,0,1,1.9465
坪山,1,1,2.6348
坪山,0,0,2.8129
坪山,1,0,2.6666
坪山,0,0,1.7991
坪山,1,0,2.8494
坪山,1,1,2.57
坪山,0,0,2.8763
坪山,1,0,2.7529
坪山,1,1,3.3565
坪山,0,0,1.8198
坪山,0,1,1.9177
坪山,0,1,2.2867
坪山,1,1,3.3102
坪山,1,1,2.7522
坪山,1,0,2.3413
坪山,1,0,2.2823
坪山,1,1,2.5741
坪山,1,0,2.6554
坪山,0,0,2.646
坪山,1,1,3.1103
坪山,1,0,3.3811
坪山,1,1,3.3333
坪山,1,1,2.2771
坪山,1,0,2.3614
坪山,1,1,2.144
坪山,1,0,2.3333
坪山,1,1,3.1109
坪山,1,1,3.0716
坪山,1,1,2.267
坪山,1,1,3.1625
坪山,1,0,3.2657
坪山,1,0,2.786
坪山,1,1,2.5142
坪山,0,0,2.0106
坪山,0,0,2.9994
坪山,1,0,2.1518
坪山,1,1,4.31
坪山,1,0,2.5655
坪山,1,1,2.4705
坪山,1,0,2.1699
坪山,1,0,3.0864
坪山,1,0,2.5274
坪山,1,1,2.683
坪山,1,1,2.3854
坪山,1,0,3.1183
坪山,1,1,2.7469
坪山,1,1,2.7582
坪山,0,0,2.0953
坪山,1,1,2.914
坪山,0,0,1.9671
坪山,1,0,2.12
坪山,0,0,2.4373
坪山,1,1,2.4281
坪山,1,0,2.734
坪山,1,0,2.1518
坪山,0,1,2.0718
坪山,1,1,2.8947
坪山,1,1,2.1705
坪山,1,0,2.2441
坪山,1,0,2.5655
坪山,1,1,2.9987
坪山,1,1,2.5406
坪山,0,0,2.7863
坪山,1,1,2.5203
坪山,1,1,2.8868
坪山,1,1,2.6595
坪山,1,1,2.9969
坪山,0,0,2.6459
坪山,0,0,2.2575
坪山,1,0,2.4188
坪山,1,0,2.3401
坪山,1,1,3.8814
坪山,0,0,2.991
坪山,0,1,1.8943
坪山,1,1,2.7003
坪山,1,1,5.2057
坪山,1,0,2.9923
坪山,1,1,3.217
坪山,1,1,1.9926
坪山,1,1,2.8012
坪山,1,1,2.6832
坪山,0,0,3.0541
坪山,0,0,2.3529
坪山,1,1,2.638
坪山,1,1,2.6293
坪山,1,0,2.4198
坪山,1,0,2.386
坪山,1,1,3.3442
坪山,0,0,2.4551
坪山,1,1,2.6767
坪山,1,1,2.1959
坪山,1,0,2.0886
坪山,1,1,2.6411
坪山,1,1,4.5625
坪山,1,0,2.2488
坪山,1,1,3.3187
坪山,1,0,2.188
坪山,1,0,2.2899
坪山,1,0,3.3796
坪山,1,0,1.8328
坪山,1,0,2.3726
坪山,1,1,3.4618
坪山,1,0,2.5333
坪山,1,0,2.2455
坪山,0,0,2.2058
坪山,1,1,3.8115
坪山,1,0,1.8686
坪山,1,0,2.1592
坪山,1,1,2.9635
坪山,1,1,3.3394
坪山,1,1,2.3374
坪山,1,1,3.1783
坪山,1,1,2.7059
坪山,1,0,2.2341
坪山,1,0,2.4777
坪山,1,1,2.3003
坪山,0,0,2.4599
坪山,1,1,3.464
坪山,1,0,2.2076
坪山,0,0,2.8011
坪山,1,1,2.5814
坪山,1,1,2.2673
坪山,1,1,3.1211
坪山,1,1,3.3411
坪山,1,0,1.8539
坪山,1,0,2.4772
坪山,0,0,2.3595
坪山,1,1,2.6717
坪山,1,1,2.8534
坪山,1,1,3.3565
坪山,1,1,2.6011
坪山,1,0,3.0479
坪山,0,1,1.7098
坪山,0,1,2.6982
坪山,0,1,1.7407
坪山,1,0,2.581
坪山,1,0,2.8618
坪山,1,1,2.1487
坪山,0,0,2.1445
坪山,1,0,2.5152
坪山,1,0,1.9882
坪山,1,0,2.7237
坪山,1,1,2.1816
坪山,1,0,2.6984
坪山,1,0,2.7781
坪山,1,0,2.6923
坪山,1,1,2.1037
坪山,1,1,2.7003
坪山,1,1,3.5531
坪山,0,1,1.9375
坪山,1,0,3.3764
坪山,0,1,1.9465
坪山,1,1,2.4898
坪山,1,1,1.3962
坪山,1,0,2.538
坪山,0,0,2.7916
坪山,1,0,3.4931
坪山,1,1,2.9812
坪山,1,1,2.4666
坪山,0,0,3.3865
坪山,1,0,3.0233
坪山,0,0,2.6875
坪山,1,1,2.2004
坪山,1,0,2.7168
坪山,1,1,2.6908
坪山,0,0,1.9516
坪山,1,0,2.3333
坪山,1,0,2.0666
坪山,0,0,2.8236
坪山,1,0,1.924
坪山,1,1,3.1197
坪山,1,1,3.0028
坪山,1,0,3.2081
坪山,1,1,3.4644
坪山,1,0,3.137
坪山,1,0,2.4301
坪山,0,0,2.7316
坪山,1,0,2.0993
坪山,1,0,5.1906
坪山,1,1,3.1432
坪山,1,0,3.4133
坪山,1,1,2.3119
坪山,1,1,2.505
坪山,1,0,4.278
坪山,1,1,3.2442
坪山,1,1,2.5059
坪山,1,1,2.4205
坪山,0,0,2.1775
坪山,1,0,2.3032
坪山,0,1,2.5322
坪山,1,1,2.4666
坪山,1,0,2.2035
坪山,1,0,2.5622
坪山,1,0,2.65
坪山,0,0,2.1063
坪山,1,0,3.2323
坪山,1,0,2.5338
坪山,1,1,3.1274
坪山,1,0,2.3466
坪山,1,1,3.4427
坪山,1,1,2.2131
坪山,1,0,3.4375
坪山,1,0,2.831
坪山,1,1,2.144
坪山,0,0,1.8714
坪山,1,1,3.5138
坪山,1,1,2.8426
坪山,0,1,1.279
坪山,1,0,3.1572
坪山,1,0,2.2504
坪山,1,0,2.5
坪山,0,0,1.8779
坪山,1,0,2.9527
坪山,1,1,3.482
坪山,1,0,2.4122
坪山,0,0,2.3855
坪山,0,0,1.8651
坪山,1,1,2.6198
坪山,0,0,1.9756
坪山,1,0,2.575
坪山,1,0,2.1919
坪山,1,0,2.5263
坪山,0,0,1.8686
坪山,1,1,2.5218
坪山,1,0,2.0993
坪山,0,0,2.839
坪山,1,0,2.3629
坪山,1,1,2.8656
坪山,1,1,3.3527
坪山,1,0,2.3828
坪山,1,0,2.9988
坪山,1,1,4.6347
坪山,1,1,3.2062
坪山,0,0,3.2721
坪山,1,1,4.0792
坪山,1,0,2.495
坪山,1,0,2.4691
坪山,1,1,2.1794
坪山,1,1,2.9669
坪山,1,1,3.3217
坪山,0,0,2.0727
坪山,0,0,4.3279
坪山,0,0,1.9119
坪山,1,1,2.8089
坪山,1,0,2.3157
坪山,0,1,1.4652
坪山,1,0,3.0254
坪山,1,1,3.1162
坪山,0,0,1.816
坪山,0,0,1.9978
坪山,1,0,2.0133
坪山,1,1,2.7139
坪山,0,0,1.8532
坪山,1,1,2.5989
坪山,0,1,1.8315
坪山,0,0,1.8479
坪山,1,0,2.53
坪山,1,1,2.3859
坪山,1,0,2.4492
坪山,1,1,3.5746
坪山,1,0,2.4057
坪山,1,1,2.7728
坪山,0,0,3.2071
坪山,1,0,2.7812
坪山,1,0,2.5033
坪山,1,1,2.5464
坪山,1,1,2.4917
坪山,0,1,2.7936
坪山,1,0,2.3543
坪山,1,0,2.786
坪山,1,1,2.4436
坪山,0,0,1.9196
坪山,1,1,4.015
坪山,1,0,2.495
坪山,1,0,2.5555
坪山,1,1,3.146
坪山,1,1,2.9523
坪山,1,1,2.8134
坪山,1,0,3.0884
坪山,1,1,4.4685
坪山,1,1,2.9177
坪山,1,1,2.9565
坪山,0,1,2.5559
坪山,1,1,3.1432
坪山,1,0,2.3469
坪山,0,0,1.8417
坪山,1,1,3.6407
坪山,1,1,3.2657
坪山,0,0,1.6847
坪山,1,1,3.5815
坪山,0,0,1.9804
坪山,1,0,2.7542
坪山,0,1,1.3536
坪山,1,1,2.4841
坪山,1,1,2.9969
坪山,1,0,2.108
坪山,1,1,2.4549
坪山,1,1,2.4718
坪山,1,1,2.3717
坪山,0,0,1.6967
坪山,1,1,2.5051
坪山,1,1,2.6666
坪山,1,1,2.6837
坪山,0,0,1.8289
坪山,1,1,3.0737
坪山,1,1,2.2105
坪山,1,1,3.0825
坪山,1,0,2.7512
坪山,0,1,1.9079
坪山,1,0,2.2305
坪山,0,0,1.8592
坪山,1,0,2.4578
坪山,1,0,3.2911
坪山,1,0,3.6211
坪山,0,1,1.3633
坪山,1,0,2.6469
坪山,1,1,3.2684
坪山,1,0,2.5919
坪山,1,1,2.8683
坪山,1,0,1.6972
坪山,0,1,2.4906
坪山,1,1,2.735
坪山,1,0,2.2123
坪山,1,0,2.8348
坪山,1,0,2.5709
坪山,0,0,2.0481
坪山,0,0,1.8653
坪山,1,1,2.327
坪山,1,1,2.3595
坪山,0,0,2.8493
坪山,1,1,4.9482
坪山,0,0,2.6076
坪山,1,0,2.9943
坪山,1,0,2.7906
坪山,1,1,2.7004
坪山,1,0,2.6845
坪山,1,1,3.4917
坪山,1,1,2.3609
坪山,1,1,2.682
坪山,1,1,4.4797
坪山,1,0,3.5862
坪山,1,1,2.639
坪山,1,1,3.3877
坪山,1,0,2.0032
坪山,1,1,4.0051
坪山,1,0,2.6992
坪山,1,0,2.8315
坪山,0,0,1.7722
坪山,1,0,3.2946
坪山,1,0,2.3296
坪山,0,0,1.8608
坪山,1,0,2.2852
坪山,1,0,2.9184
坪山,1,0,2.8297
坪山,1,0,2.9914
坪山,1,0,2.8089
坪山,1,0,2.3624
坪山,1,1,2.2531
坪山,0,0,2.7166
坪山,1,0,2.1708
坪山,1,0,2.8058
坪山,1,1,3.3677
坪山,1,0,2.0359
坪山,1,0,1.9866
坪山,0,0,2.7311
坪山,1,1,2.4394
坪山,1,1,2.3087
坪山,1,1,3.0497
坪山,1,0,3.1034
坪山,1,0,2.7939
坪山,0,1,1.7279
坪山,1,1,2.2974
坪山,1,0,2.5632
坪山,1,1,2.8266
坪山,1,0,3.2648
坪山,0,0,2.3519
坪山,1,1,2.8089
坪山,1,1,2.6637
坪山,1,1,2.258
坪山,1,1,2.6818
坪山,0,0,2.034
坪山,1,1,2.8055
坪山,1,0,2.5
坪山,1,1,3.0224
坪山,0,0,2.4404
坪山,1,1,3.5173
坪山,1,1,4.8924
坪山,0,0,2.0744
坪山,1,0,2.0
坪山,1,1,1.7339
坪山,0,0,1.8937
坪山,1,0,3.184
坪山,1,1,3.0165
坪山,0,1,2.8593
坪山,0,0,2.0441
坪山,0,0,2.2672
坪山,1,0,2.5333
坪山,1,0,2.0928
坪山,0,1,2.2782
坪山,1,0,2.2001
坪山,1,0,3.2397
坪山,1,0,1.6454
坪山,1,1,2.8683
坪山,1,0,2.2365
坪山,1,0,3.975
坪山,1,0,3.0001
坪山,1,0,3.7987
坪山,1,0,1.8626
坪山,1,1,2.3595
坪山,0,1,1.6104
坪山,1,0,2.5483
坪山,1,0,3.0165
坪山,0,1,2.2795
坪山,1,0,3.475
坪山,1,0,2.253
坪山,0,0,2.0811
坪山,1,1,2.8192
坪山,0,0,3.0711
坪山,0,0,2.4624
坪山,1,0,2.4536
坪山,0,1,1.9386
坪山,1,0,2.9885
坪山,1,0,2.2041
坪山,1,1,2.6712
坪山,1,1,3.1924
坪山,1,0,2.7309
坪山,1,0,3.4166
坪山,1,0,2.4421
坪山,1,1,2.6612
坪山,1,0,2.176
坪山,0,0,2.2814
坪山,1,0,1.9966
坪山,1,0,3.4094
坪山,1,1,2.7781
坪山,0,1,1.4524
坪山,0,0,2.2344
坪山,1,1,3.0104
坪山,1,1,3.7993
坪山,1,1,3.1947
坪山,1,1,2.7606
坪山,1,1,3.1411
坪山,1,1,3.0995
坪山,0,0,2.5828
坪山,0,1,1.8974
坪山,1,0,2.9576
坪山,1,1,3.3557
坪山,1,0,2.5043
坪山,1,1,3.0716
坪山,0,0,1.6714
坪山,1,1,2.5555
坪山,1,0,3.2063
坪山,1,0,3.0666
坪山,0,1,1.41
坪山,0,0,1.8581
坪山,1,1,2.3936
坪山,1,1,2.8086
坪山,1,1,3.0287
坪山,1,0,3.253
坪山,1,0,1.8163
坪山,1,1,3.2304
坪山,1,1,3.9934
坪山,0,0,2.189
坪山,1,0,2.4598
坪山,0,0,2.1518
坪山,0,0,1.8504
坪山,0,1,2.0517
坪山,1,1,3.2568
坪山,1,0,3.1702
坪山,1,1,3.5361
坪山,1,0,3.2871
坪山,1,0,2.0433
坪山,1,1,2.1891
坪山,0,0,2.265
坪山,0,0,2.8453
坪山,0,0,2.5085
坪山,1,0,2.5283
坪山,0,0,1.4
坪山,0,0,2.1142
坪山,1,1,4.1156
坪山,1,0,2.3806
坪山,1,0,2.802
坪山,1,0,2.833
坪山,1,1,3.8674
坪山,0,1,1.811
坪山,1,1,2.9684
坪山,1,0,2.5157
坪山,1,0,2.9775
坪山,1,0,2.4157
坪山,0,0,2.3474
坪山,1,1,2.5976
坪山,0,0,7.9126
坪山,0,0,1.9886
坪山,1,0,2.7015
坪山,0,0,1.814
坪山,0,0,2.4336
坪山,1,1,1.9326
坪山,1,0,2.2296
坪山,1,0,2.6358
坪山,1,0,2.3892
坪山,0,0,1.8307
坪山,1,0,2.1158
坪山,0,1,2.5531
坪山,1,1,3.4255
坪山,1,1,2.1794
坪山,0,1,1.9558
坪山,1,0,2.302
坪山,1,0,2.5
坪山,1,1,2.8421
坪山,1,1,5.6919
坪山,1,0,2.5348
坪山,1,0,2.5666
坪山,1,0,2.3728
坪山,1,1,2.2593
坪山,1,0,3.4825
坪山,1,0,2.1978
坪山,1,0,2.3545
坪山,0,1,2.8998
坪山,0,1,3.5115
坪山,1,0,2.3402
坪山,0,0,2.5759
坪山,1,1,2.9969
坪山,0,0,2.7504
坪山,1,1,2.683
坪山,1,0,2.3774
坪山,0,0,2.0555
坪山,1,0,2.4703
坪山,1,0,2.7633
坪山,0,0,2.0092
坪山,1,0,2.7305
坪山,1,0,1.7862
坪山,0,1,1.7817
坪山,1,1,3.1556
坪山,1,1,2.7522
坪山,0,0,1.8598
坪山,1,1,2.5412
坪山,1,1,2.6062
坪山,1,0,2.3731
坪山,0,1,2.1595
坪山,1,1,4.6455
坪山,1,1,2.8421
坪山,1,0,2.9671
坪山,1,1,3.546
坪山,0,0,2.0277
坪山,0,0,1.8566
坪山,1,0,2.9813
坪山,1,0,2.8804
坪山,1,0,2.0181
坪山,1,0,2.4941
坪山,1,0,3.5955
坪山,1,1,2.6256
坪山,0,0,1.82
坪山,1,0,2.1363
坪山,1,0,2.0
