district,roomnum,hall,AREA,C_floor,school,subway,per_price,total_price,source_file,is_near_subway
盐田,2,1,47.68,middle,0,1,2.2022,105.0,sz_yantian_2025.xlsx,1
盐田,3,2,92.03,middle,1,1,4.1291,380.0,sz_yantian_2025.xlsx,1
盐田,2,2,76.19,middle,1,1,4.0032,305.0,sz_yantian_2025.xlsx,1
盐田,3,1,111.0,high,0,1,2.4145,268.0,sz_yantian_2025.xlsx,1
盐田,3,2,91.01,middle,0,1,3.9886,363.0,sz_yantian_2025.xlsx,1
盐田,2,2,68.81,low,1,1,4.3018,296.0,sz_yantian_2025.xlsx,1
盐田,8,5,239.38,low,0,1,5.7148,1368.0,sz_yantian_2025.xlsx,1
盐田,1,1,54.72,middle,1,0,2.8144,154.0,sz_yantian_2025.xlsx,0
盐田,5,1,198.0,high,0,1,2.995,593.0,sz_yantian_2025.xlsx,1
盐田,3,2,88.65,low,1,1,2.9893,265.0,sz_yantian_2025.xlsx,1
盐田,4,1,152.63,low,0,1,4.9467,755.0,sz_yantian_2025.xlsx,1
盐田,2,1,81.15,high,0,1,3.9434,320.0,sz_yantian_2025.xlsx,1
盐田,2,1,67.32,low,0,1,2.6293,177.0,sz_yantian_2025.xlsx,1
盐田,3,1,89.0,high,0,1,3.7079,330.0,sz_yantian_2025.xlsx,1
盐田,3,1,89.17,low,0,1,3.9812,355.0,sz_yantian_2025.xlsx,1
盐田,3,1,89.0,low,0,1,4.3259,385.0,sz_yantian_2025.xlsx,1
盐田,4,1,156.0,high,0,1,5.5193,861.0,sz_yantian_2025.xlsx,1
盐田,3,1,89.57,low,0,1,4.0193,360.0,sz_yantian_2025.xlsx,1
盐田,3,2,91.0,high,0,1,3.9561,360.0,sz_yantian_2025.xlsx,1
盐田,1,1,52.46,middle,1,0,2.8594,150.0,sz_yantian_2025.xlsx,0
盐田,5,2,150.31,high,1,0,3.1136,468.0,sz_yantian_2025.xlsx,0
盐田,4,2,195.0,low,1,1,5.3744,1048.0,sz_yantian_2025.xlsx,1
盐田,1,1,38.05,middle,1,1,2.891,110.0,sz_yantian_2025.xlsx,1
盐田,3,2,115.0,middle,0,1,2.6087,300.0,sz_yantian_2025.xlsx,1
盐田,3,2,88.61,middle,1,1,4.8302,428.0,sz_yantian_2025.xlsx,1
盐田,3,1,48.92,high,1,1,3.4751,170.0,sz_yantian_2025.xlsx,1
盐田,2,1,65.77,high,1,1,2.9649,195.0,sz_yantian_2025.xlsx,1
盐田,2,1,71.89,middle,0,1,2.7682,199.0,sz_yantian_2025.xlsx,1
盐田,2,1,75.64,low,1,1,3.5035,265.0,sz_yantian_2025.xlsx,1
盐田,3,2,112.7,low,1,0,3.1944,360.0,sz_yantian_2025.xlsx,0
盐田,2,1,33.46,low,1,1,3.437,115.0,sz_yantian_2025.xlsx,1
盐田,2,1,33.64,high,1,1,3.7159,125.0,sz_yantian_2025.xlsx,1
盐田,2,2,62.97,high,0,1,3.1444,198.0,sz_yantian_2025.xlsx,1
盐田,1,1,34.0,middle,0,1,2.7942,95.0,sz_yantian_2025.xlsx,1
盐田,2,1,49.65,high,0,1,2.9809,148.0,sz_yantian_2025.xlsx,1
盐田,3,2,124.0,middle,1,1,2.9436,365.0,sz_yantian_2025.xlsx,1
盐田,3,1,98.57,middle,0,1,1.8262,180.0,sz_yantian_2025.xlsx,1
盐田,3,2,72.74,middle,0,1,3.1345,228.0,sz_yantian_2025.xlsx,1
盐田,3,2,92.0,low,0,1,4.7283,435.0,sz_yantian_2025.xlsx,1
盐田,1,1,52.46,middle,1,0,3.2406,170.0,sz_yantian_2025.xlsx,0
盐田,4,2,135.0,middle,0,1,2.926,395.0,sz_yantian_2025.xlsx,1
盐田,2,1,48.67,low,0,1,3.2464,158.0,sz_yantian_2025.xlsx,1
盐田,1,0,41.92,middle,1,1,3.6976,155.0,sz_yantian_2025.xlsx,1
盐田,3,1,88.76,low,0,1,3.7179,330.0,sz_yantian_2025.xlsx,1
盐田,1,0,30.86,low,1,1,2.5276,78.0,sz_yantian_2025.xlsx,1
盐田,3,1,48.92,high,1,1,3.8839,190.0,sz_yantian_2025.xlsx,1
盐田,2,1,41.0,high,0,1,2.4391,100.0,sz_yantian_2025.xlsx,1
盐田,5,2,244.2,high,0,1,3.4808,850.0,sz_yantian_2025.xlsx,1
盐田,3,1,92.91,middle,0,1,3.0137,280.0,sz_yantian_2025.xlsx,1
盐田,2,1,64.4,middle,1,1,3.0746,198.0,sz_yantian_2025.xlsx,1
盐田,3,2,91.38,high,0,1,2.7249,249.0,sz_yantian_2025.xlsx,1
盐田,2,2,69.6,high,1,1,3.5633,248.0,sz_yantian_2025.xlsx,1
盐田,2,2,96.06,middle,0,1,2.7067,260.0,sz_yantian_2025.xlsx,1
盐田,2,1,49.62,low,0,1,3.3858,168.0,sz_yantian_2025.xlsx,1
盐田,3,2,127.45,high,1,0,3.1228,398.0,sz_yantian_2025.xlsx,0
盐田,1,1,45.19,middle,0,1,4.1603,188.0,sz_yantian_2025.xlsx,1
盐田,3,2,98.0,middle,0,1,3.2654,320.0,sz_yantian_2025.xlsx,1
盐田,1,1,47.47,middle,0,1,3.0757,146.0,sz_yantian_2025.xlsx,1
盐田,3,2,89.0,high,0,1,4.7192,420.0,sz_yantian_2025.xlsx,1
盐田,2,2,73.34,low,1,1,4.3633,320.0,sz_yantian_2025.xlsx,1
盐田,4,2,261.15,low,0,1,2.6728,698.0,sz_yantian_2025.xlsx,1
盐田,1,1,38.05,low,1,1,3.2852,125.0,sz_yantian_2025.xlsx,1
盐田,2,2,80.19,high,0,1,3.4543,277.0,sz_yantian_2025.xlsx,1
盐田,3,2,89.33,low,0,1,4.0301,360.0,sz_yantian_2025.xlsx,1
盐田,3,1,88.64,low,1,1,3.1589,280.0,sz_yantian_2025.xlsx,1
盐田,4,2,89.25,low,0,1,6.0505,540.0,sz_yantian_2025.xlsx,1
盐田,4,2,85.97,low,1,1,4.1876,360.0,sz_yantian_2025.xlsx,1
盐田,3,2,92.03,middle,1,1,5.6504,520.0,sz_yantian_2025.xlsx,1
盐田,2,2,62.98,high,1,1,3.1757,200.0,sz_yantian_2025.xlsx,1
盐田,2,2,75.13,middle,1,1,2.742,206.0,sz_yantian_2025.xlsx,1
盐田,2,1,67.94,low,0,1,4.1213,280.0,sz_yantian_2025.xlsx,1
盐田,1,1,63.54,high,0,1,4.4067,280.0,sz_yantian_2025.xlsx,1
盐田,3,2,114.95,middle,1,1,2.9405,338.0,sz_yantian_2025.xlsx,1
盐田,2,1,33.0,high,1,1,4.2425,140.0,sz_yantian_2025.xlsx,1
盐田,3,1,81.47,high,0,1,3.3142,270.0,sz_yantian_2025.xlsx,1
盐田,2,1,46.58,middle,1,1,2.1254,99.0,sz_yantian_2025.xlsx,1
盐田,3,2,92.49,low,1,1,4.9736,460.0,sz_yantian_2025.xlsx,1
盐田,1,1,41.17,low,0,1,2.7933,115.0,sz_yantian_2025.xlsx,1
盐田,3,2,89.97,middle,0,1,3.1678,285.0,sz_yantian_2025.xlsx,1
盐田,2,1,78.85,middle,1,1,3.8047,300.0,sz_yantian_2025.xlsx,1
盐田,2,2,67.07,middle,1,1,3.1013,208.0,sz_yantian_2025.xlsx,1
盐田,2,2,76.93,low,1,1,4.5496,350.0,sz_yantian_2025.xlsx,1
盐田,2,2,71.26,middle,1,1,4.1819,298.0,sz_yantian_2025.xlsx,1
盐田,4,2,152.35,low,0,1,4.8442,738.0,sz_yantian_2025.xlsx,1
盐田,2,1,70.3,high,1,1,2.5321,178.0,sz_yantian_2025.xlsx,1
盐田,4,2,86.12,high,1,1,3.7158,320.0,sz_yantian_2025.xlsx,1
盐田,2,2,72.62,low,0,1,3.0295,220.0,sz_yantian_2025.xlsx,1
盐田,2,2,66.43,low,0,1,3.1312,208.0,sz_yantian_2025.xlsx,1
盐田,2,1,72.01,high,0,1,3.3329,240.0,sz_yantian_2025.xlsx,1
盐田,3,1,89.49,low,0,1,4.0228,360.0,sz_yantian_2025.xlsx,1
盐田,3,1,92.09,middle,1,1,3.4749,320.0,sz_yantian_2025.xlsx,1
盐田,2,2,62.24,high,0,1,3.8882,242.0,sz_yantian_2025.xlsx,1
盐田,1,0,18.86,low,0,1,2.7572,52.0,sz_yantian_2025.xlsx,1
盐田,2,1,56.13,middle,1,1,3.5098,197.0,sz_yantian_2025.xlsx,1
盐田,1,1,45.54,middle,0,1,2.5253,115.0,sz_yantian_2025.xlsx,1
盐田,3,2,89.32,middle,0,1,4.4783,400.0,sz_yantian_2025.xlsx,1
盐田,2,1,73.55,low,0,1,3.0592,225.0,sz_yantian_2025.xlsx,1
盐田,4,2,102.0,middle,1,1,4.2648,435.0,sz_yantian_2025.xlsx,1
盐田,2,1,69.5,high,1,1,3.8562,268.0,sz_yantian_2025.xlsx,1
盐田,3,2,89.44,middle,0,1,4.8077,430.0,sz_yantian_2025.xlsx,1
盐田,2,1,53.84,middle,1,1,3.529,190.0,sz_yantian_2025.xlsx,1
盐田,3,2,91.02,middle,0,1,4.175,380.0,sz_yantian_2025.xlsx,1
盐田,1,1,61.0,middle,1,1,2.2787,139.0,sz_yantian_2025.xlsx,1
盐田,2,1,76.06,middle,1,1,3.5499,270.0,sz_yantian_2025.xlsx,1
盐田,3,2,89.04,middle,0,1,4.8069,428.0,sz_yantian_2025.xlsx,1
盐田,1,0,31.89,middle,0,1,3.2299,103.0,sz_yantian_2025.xlsx,1
盐田,1,1,42.74,low,1,1,3.6032,154.0,sz_yantian_2025.xlsx,1
盐田,1,1,52.34,low,0,1,3.2098,168.0,sz_yantian_2025.xlsx,1
盐田,4,2,98.0,high,0,1,2.8572,280.0,sz_yantian_2025.xlsx,1
盐田,1,1,45.24,middle,1,1,3.0947,140.0,sz_yantian_2025.xlsx,1
盐田,1,1,49.33,low,1,1,3.0003,148.0,sz_yantian_2025.xlsx,1
盐田,3,1,87.91,middle,1,1,3.5946,316.0,sz_yantian_2025.xlsx,1
盐田,2,2,63.44,low,1,1,2.6797,170.0,sz_yantian_2025.xlsx,1
盐田,1,1,40.52,low,0,1,4.3929,178.0,sz_yantian_2025.xlsx,1
盐田,1,1,45.54,middle,0,1,3.9307,179.0,sz_yantian_2025.xlsx,1
盐田,2,1,55.53,high,0,1,2.8093,156.0,sz_yantian_2025.xlsx,1
盐田,3,2,85.58,middle,0,1,4.6507,398.0,sz_yantian_2025.xlsx,1
盐田,3,2,87.06,high,1,1,3.1588,275.0,sz_yantian_2025.xlsx,1
盐田,1,0,28.65,middle,1,1,4.014,115.0,sz_yantian_2025.xlsx,1
盐田,3,2,98.67,low,1,1,3.7499,370.0,sz_yantian_2025.xlsx,1
盐田,3,2,89.0,middle,0,1,4.427,394.0,sz_yantian_2025.xlsx,1
盐田,3,1,88.33,low,1,1,4.4719,395.0,sz_yantian_2025.xlsx,1
盐田,3,2,88.65,middle,1,1,3.9482,350.0,sz_yantian_2025.xlsx,1
盐田,3,2,111.22,middle,0,1,2.7424,305.0,sz_yantian_2025.xlsx,1
盐田,1,1,52.43,middle,0,1,2.9564,155.0,sz_yantian_2025.xlsx,1
盐田,2,1,60.07,middle,0,1,3.7623,226.0,sz_yantian_2025.xlsx,1
盐田,3,2,83.18,low,1,1,4.8089,400.0,sz_yantian_2025.xlsx,1
盐田,3,2,91.4,low,0,1,4.3545,398.0,sz_yantian_2025.xlsx,1
盐田,1,0,26.16,middle,1,1,2.5994,68.0,sz_yantian_2025.xlsx,1
盐田,4,2,88.7,high,1,1,3.9459,350.0,sz_yantian_2025.xlsx,1
盐田,2,1,57.21,low,0,1,3.4959,200.0,sz_yantian_2025.xlsx,1
盐田,4,2,88.22,high,1,1,3.7407,330.0,sz_yantian_2025.xlsx,1
盐田,1,1,68.5,middle,0,1,2.1898,150.0,sz_yantian_2025.xlsx,1
盐田,2,1,75.02,middle,0,1,4.5988,345.0,sz_yantian_2025.xlsx,1
盐田,2,1,62.6,high,0,1,3.163,198.0,sz_yantian_2025.xlsx,1
盐田,2,1,59.19,middle,0,1,2.3991,142.0,sz_yantian_2025.xlsx,1
盐田,3,2,87.0,middle,0,1,2.2989,200.0,sz_yantian_2025.xlsx,1
盐田,2,1,61.37,middle,0,1,4.0737,250.0,sz_yantian_2025.xlsx,1
盐田,3,2,96.11,high,0,1,2.9134,280.0,sz_yantian_2025.xlsx,1
盐田,3,1,133.15,high,0,1,4.6565,620.0,sz_yantian_2025.xlsx,1
盐田,4,1,98.87,high,0,1,2.9838,295.0,sz_yantian_2025.xlsx,1
盐田,1,1,35.01,high,1,1,3.142,110.0,sz_yantian_2025.xlsx,1
盐田,1,1,48.13,high,0,1,3.9061,188.0,sz_yantian_2025.xlsx,1
盐田,2,1,65.69,middle,1,1,4.3234,284.0,sz_yantian_2025.xlsx,1
盐田,3,2,90.07,middle,0,1,4.3078,388.0,sz_yantian_2025.xlsx,1
盐田,3,2,89.87,middle,0,1,4.8738,438.0,sz_yantian_2025.xlsx,1
盐田,3,1,89.0,low,0,1,3.7079,330.0,sz_yantian_2025.xlsx,1
盐田,1,0,48.0,middle,1,1,2.7709,133.0,sz_yantian_2025.xlsx,1
盐田,1,2,40.5,middle,1,1,3.8272,155.0,sz_yantian_2025.xlsx,1
盐田,1,1,35.81,middle,1,1,3.351,120.0,sz_yantian_2025.xlsx,1
盐田,3,2,117.36,middle,0,1,2.1984,258.0,sz_yantian_2025.xlsx,1
盐田,3,2,132.23,middle,0,1,4.6737,618.0,sz_yantian_2025.xlsx,1
盐田,4,2,244.17,high,0,1,4.7099,1150.0,sz_yantian_2025.xlsx,1
盐田,3,2,75.25,middle,1,1,3.2957,248.0,sz_yantian_2025.xlsx,1
盐田,4,2,88.68,middle,1,1,3.7213,330.0,sz_yantian_2025.xlsx,1
盐田,4,2,139.26,middle,1,1,3.0878,430.0,sz_yantian_2025.xlsx,1
盐田,2,1,85.13,low,0,1,2.6431,225.0,sz_yantian_2025.xlsx,1
盐田,2,2,65.69,high,1,1,2.8924,190.0,sz_yantian_2025.xlsx,1
盐田,2,2,76.77,middle,1,1,3.7515,288.0,sz_yantian_2025.xlsx,1
盐田,3,1,92.93,high,1,1,3.5296,328.0,sz_yantian_2025.xlsx,1
盐田,1,1,33.0,high,0,1,2.8182,93.0,sz_yantian_2025.xlsx,1
盐田,2,1,66.7,middle,0,1,4.4978,300.0,sz_yantian_2025.xlsx,1
盐田,2,1,62.94,middle,1,1,3.702,233.0,sz_yantian_2025.xlsx,1
盐田,3,2,90.96,middle,0,1,3.9578,360.0,sz_yantian_2025.xlsx,1
盐田,2,1,72.47,middle,0,1,2.9944,217.0,sz_yantian_2025.xlsx,1
盐田,3,2,83.25,low,1,1,3.1112,259.0,sz_yantian_2025.xlsx,1
盐田,3,2,94.19,middle,0,1,3.5248,332.0,sz_yantian_2025.xlsx,1
盐田,3,2,91.99,middle,1,1,3.0221,278.0,sz_yantian_2025.xlsx,1
盐田,2,2,82.88,low,0,1,3.8007,315.0,sz_yantian_2025.xlsx,1
盐田,3,1,89.0,low,1,1,4.472,398.0,sz_yantian_2025.xlsx,1
盐田,3,2,89.31,middle,1,1,4.6804,418.0,sz_yantian_2025.xlsx,1
盐田,2,2,69.98,middle,1,1,4.5728,320.0,sz_yantian_2025.xlsx,1
盐田,3,2,89.69,low,0,1,3.5679,320.0,sz_yantian_2025.xlsx,1
盐田,2,1,70.3,middle,1,1,3.7838,266.0,sz_yantian_2025.xlsx,1
盐田,2,1,75.16,middle,0,1,3.9649,298.0,sz_yantian_2025.xlsx,1
盐田,4,3,97.86,middle,1,1,3.5766,350.0,sz_yantian_2025.xlsx,1
盐田,3,2,90.59,middle,0,1,2.6383,239.0,sz_yantian_2025.xlsx,1
盐田,2,2,59.67,high,1,1,3.0166,180.0,sz_yantian_2025.xlsx,1
盐田,2,1,60.0,middle,1,1,3.25,195.0,sz_yantian_2025.xlsx,1
盐田,1,1,38.14,middle,0,1,3.1988,122.0,sz_yantian_2025.xlsx,1
盐田,2,2,65.69,high,1,1,4.1559,273.0,sz_yantian_2025.xlsx,1
盐田,3,2,90.6,high,1,1,2.9802,270.0,sz_yantian_2025.xlsx,1
盐田,3,2,83.41,high,0,1,2.8534,238.0,sz_yantian_2025.xlsx,1
盐田,3,2,87.45,high,1,1,3.5335,309.0,sz_yantian_2025.xlsx,1
盐田,1,1,36.79,middle,0,1,2.4735,91.0,sz_yantian_2025.xlsx,1
盐田,2,2,62.58,middle,1,1,2.9563,185.0,sz_yantian_2025.xlsx,1
盐田,3,2,94.38,low,0,1,2.5218,238.0,sz_yantian_2025.xlsx,1
盐田,3,2,66.82,high,1,1,3.2925,220.0,sz_yantian_2025.xlsx,1
盐田,2,2,70.18,low,1,1,3.5766,251.0,sz_yantian_2025.xlsx,1
盐田,3,1,88.84,low,0,1,3.5795,318.0,sz_yantian_2025.xlsx,1
盐田,1,1,54.72,middle,1,0,2.193,120.0,sz_yantian_2025.xlsx,0
盐田,3,2,89.04,high,0,1,4.717,420.0,sz_yantian_2025.xlsx,1
盐田,2,1,70.18,high,1,1,3.9613,278.0,sz_yantian_2025.xlsx,1
盐田,2,2,65.69,high,0,1,5.6173,369.0,sz_yantian_2025.xlsx,1
盐田,2,2,54.46,middle,1,1,3.3052,180.0,sz_yantian_2025.xlsx,1
盐田,3,2,109.75,low,0,1,4.7199,518.0,sz_yantian_2025.xlsx,1
盐田,1,0,30.25,middle,1,1,2.281,69.0,sz_yantian_2025.xlsx,1
盐田,3,2,95.9,middle,1,1,3.8582,370.0,sz_yantian_2025.xlsx,1
盐田,3,2,88.61,middle,1,1,3.4985,310.0,sz_yantian_2025.xlsx,1
盐田,1,0,48.27,middle,1,1,2.6518,128.0,sz_yantian_2025.xlsx,1
盐田,3,1,94.06,middle,1,1,5.5816,525.0,sz_yantian_2025.xlsx,1
盐田,1,1,33.7,middle,0,1,3.7092,125.0,sz_yantian_2025.xlsx,1
盐田,3,2,89.9,low,1,1,3.1146,280.0,sz_yantian_2025.xlsx,1
盐田,1,0,18.86,middle,0,1,3.0223,57.0,sz_yantian_2025.xlsx,1
盐田,2,1,64.44,middle,1,1,4.3452,280.0,sz_yantian_2025.xlsx,1
盐田,3,1,81.18,low,0,1,5.3955,438.0,sz_yantian_2025.xlsx,1
盐田,3,1,98.69,low,1,1,3.3439,330.0,sz_yantian_2025.xlsx,1
盐田,1,0,50.8,low,0,1,3.1497,160.0,sz_yantian_2025.xlsx,1
盐田,4,2,136.6,middle,1,1,4.2899,586.0,sz_yantian_2025.xlsx,1
盐田,1,1,59.28,middle,1,1,3.3739,200.0,sz_yantian_2025.xlsx,1
盐田,1,0,38.85,high,1,1,2.5483,99.0,sz_yantian_2025.xlsx,1
盐田,2,1,56.13,middle,1,1,4.2758,240.0,sz_yantian_2025.xlsx,1
盐田,3,2,88.59,middle,1,1,3.8944,345.0,sz_yantian_2025.xlsx,1
盐田,2,1,74.44,high,1,1,2.6733,199.0,sz_yantian_2025.xlsx,1
盐田,1,1,42.0,middle,1,1,2.262,95.0,sz_yantian_2025.xlsx,1
盐田,2,1,75.0,middle,1,1,4.6667,350.0,sz_yantian_2025.xlsx,1
盐田,3,1,81.51,high,0,1,3.1653,258.0,sz_yantian_2025.xlsx,1
盐田,3,2,89.83,middle,0,1,3.5623,320.0,sz_yantian_2025.xlsx,1
盐田,2,2,67.0,high,0,1,3.418,229.0,sz_yantian_2025.xlsx,1
盐田,2,1,37.38,low,0,1,2.1402,80.0,sz_yantian_2025.xlsx,1
盐田,3,2,116.35,middle,1,1,3.9536,460.0,sz_yantian_2025.xlsx,1
盐田,4,2,111.0,middle,0,1,4.4685,496.0,sz_yantian_2025.xlsx,1
盐田,2,2,80.2,high,0,1,3.8903,312.0,sz_yantian_2025.xlsx,1
盐田,2,1,43.66,low,0,1,4.9245,215.0,sz_yantian_2025.xlsx,1
盐田,3,1,91.03,low,1,1,2.9441,268.0,sz_yantian_2025.xlsx,1
盐田,3,1,88.17,low,1,1,3.4026,300.0,sz_yantian_2025.xlsx,1
盐田,3,2,106.28,middle,0,1,3.6508,388.0,sz_yantian_2025.xlsx,1
盐田,3,2,100.48,high,1,1,3.0852,310.0,sz_yantian_2025.xlsx,1
盐田,2,2,70.17,middle,1,1,3.9619,278.0,sz_yantian_2025.xlsx,1
盐田,2,1,69.51,high,1,1,3.7117,258.0,sz_yantian_2025.xlsx,1
盐田,3,2,106.69,middle,1,1,6.0831,649.0,sz_yantian_2025.xlsx,1
盐田,1,1,85.7,middle,1,1,2.4271,208.0,sz_yantian_2025.xlsx,1
盐田,2,2,70.68,middle,0,1,2.476,175.0,sz_yantian_2025.xlsx,1
盐田,3,1,92.03,middle,1,1,6.5251,600.5,sz_yantian_2025.xlsx,1
盐田,2,1,51.3,high,1,1,3.7038,190.0,sz_yantian_2025.xlsx,1
盐田,3,2,59.43,high,0,1,5.8893,350.0,sz_yantian_2025.xlsx,1
盐田,2,2,69.34,high,0,1,3.4613,240.0,sz_yantian_2025.xlsx,1
盐田,3,2,99.81,low,1,1,4.6088,460.0,sz_yantian_2025.xlsx,1
盐田,1,0,35.84,low,1,1,2.2322,80.0,sz_yantian_2025.xlsx,1
盐田,1,1,30.0,high,1,1,4.1667,125.0,sz_yantian_2025.xlsx,1
盐田,3,2,81.48,low,0,1,4.5165,368.0,sz_yantian_2025.xlsx,1
盐田,2,1,73.59,high,0,1,5.1638,380.0,sz_yantian_2025.xlsx,1
盐田,2,1,72.93,low,0,1,4.0999,299.0,sz_yantian_2025.xlsx,1
盐田,4,2,136.86,high,1,1,4.8225,660.0,sz_yantian_2025.xlsx,1
盐田,1,1,54.29,middle,0,1,3.7208,202.0,sz_yantian_2025.xlsx,1
盐田,2,2,70.17,high,1,1,4.2041,295.0,sz_yantian_2025.xlsx,1
盐田,1,0,30.9,middle,1,1,3.8835,120.0,sz_yantian_2025.xlsx,1
盐田,2,1,59.82,middle,1,1,3.5106,210.0,sz_yantian_2025.xlsx,1
盐田,3,2,89.17,high,0,1,3.813,340.0,sz_yantian_2025.xlsx,1
盐田,1,1,43.4,high,1,1,5.4839,238.0,sz_yantian_2025.xlsx,1
盐田,3,2,89.0,high,1,1,2.5843,230.0,sz_yantian_2025.xlsx,1
盐田,2,1,43.66,middle,0,1,5.039,220.0,sz_yantian_2025.xlsx,1
盐田,2,2,55.9,high,1,1,3.4884,195.0,sz_yantian_2025.xlsx,1
盐田,3,1,47.4,low,0,1,5.4853,260.0,sz_yantian_2025.xlsx,1
盐田,1,0,18.75,middle,0,1,3.4134,64.0,sz_yantian_2025.xlsx,1
盐田,3,1,179.89,low,1,0,2.9463,530.0,sz_yantian_2025.xlsx,0
盐田,1,1,30.92,low,1,1,3.2342,100.0,sz_yantian_2025.xlsx,1
盐田,1,1,38.29,high,1,1,3.2646,125.0,sz_yantian_2025.xlsx,1
盐田,1,0,16.72,low,1,1,4.6053,77.0,sz_yantian_2025.xlsx,1
盐田,2,1,85.33,high,0,1,5.1448,439.0,sz_yantian_2025.xlsx,1
盐田,3,2,89.15,middle,0,1,3.7016,330.0,sz_yantian_2025.xlsx,1
盐田,2,1,59.0,middle,1,1,3.1865,188.0,sz_yantian_2025.xlsx,1
盐田,3,2,131.27,high,0,1,5.4087,710.0,sz_yantian_2025.xlsx,1
盐田,3,2,117.52,middle,1,1,3.8973,458.0,sz_yantian_2025.xlsx,1
盐田,3,1,87.44,low,0,1,3.5453,310.0,sz_yantian_2025.xlsx,1
盐田,2,1,65.68,high,1,1,3.0451,200.0,sz_yantian_2025.xlsx,1
盐田,4,1,88.18,middle,1,1,3.2094,283.0,sz_yantian_2025.xlsx,1
盐田,1,1,41.39,high,1,1,3.4308,142.0,sz_yantian_2025.xlsx,1
盐田,1,1,45.21,middle,0,1,4.3796,198.0,sz_yantian_2025.xlsx,1
盐田,3,2,90.85,high,1,1,3.7425,340.0,sz_yantian_2025.xlsx,1
盐田,3,2,89.57,low,0,1,4.0192,360.0,sz_yantian_2025.xlsx,1
盐田,2,1,76.7,high,0,1,2.3208,178.0,sz_yantian_2025.xlsx,1
盐田,3,1,74.43,middle,1,1,2.62,195.0,sz_yantian_2025.xlsx,1
盐田,3,1,89.04,middle,0,1,5.6155,500.0,sz_yantian_2025.xlsx,1
盐田,3,1,93.48,high,0,1,2.6958,252.0,sz_yantian_2025.xlsx,1
盐田,3,2,89.94,low,0,1,3.5246,317.0,sz_yantian_2025.xlsx,1
盐田,3,1,80.37,high,1,1,3.1107,250.0,sz_yantian_2025.xlsx,1
盐田,2,2,81.18,middle,0,1,3.5477,288.0,sz_yantian_2025.xlsx,1
盐田,3,2,125.88,middle,1,1,2.5898,326.0,sz_yantian_2025.xlsx,1
盐田,2,1,65.68,high,1,1,3.4258,225.0,sz_yantian_2025.xlsx,1
盐田,2,1,84.71,high,0,1,4.722,400.0,sz_yantian_2025.xlsx,1
盐田,3,2,89.15,high,0,1,3.6792,328.0,sz_yantian_2025.xlsx,1
盐田,4,2,142.7,middle,0,1,5.0106,715.0,sz_yantian_2025.xlsx,1
盐田,2,1,67.94,high,1,1,2.6494,180.0,sz_yantian_2025.xlsx,1
盐田,2,2,74.0,low,1,1,3.473,257.0,sz_yantian_2025.xlsx,1
盐田,2,1,60.8,high,1,1,3.4211,208.0,sz_yantian_2025.xlsx,1
盐田,3,1,125.61,middle,1,1,3.8214,480.0,sz_yantian_2025.xlsx,1
盐田,1,1,46.63,middle,1,1,3.2169,150.0,sz_yantian_2025.xlsx,1
盐田,3,2,98.25,middle,1,1,3.766,370.0,sz_yantian_2025.xlsx,1
盐田,3,1,90.37,middle,1,1,3.2865,297.0,sz_yantian_2025.xlsx,1
盐田,3,1,100.83,low,1,1,6.0994,615.0,sz_yantian_2025.xlsx,1
盐田,2,1,61.73,low,0,1,3.9851,246.0,sz_yantian_2025.xlsx,1
盐田,3,2,116.96,middle,0,1,2.394,280.0,sz_yantian_2025.xlsx,1
盐田,3,2,89.0,low,0,1,4.0787,363.0,sz_yantian_2025.xlsx,1
盐田,3,1,88.46,middle,0,1,4.4993,398.0,sz_yantian_2025.xlsx,1
盐田,3,1,70.0,low,1,1,2.8572,200.0,sz_yantian_2025.xlsx,1
盐田,2,1,46.88,high,1,1,2.7304,128.0,sz_yantian_2025.xlsx,1
盐田,3,2,87.0,low,0,1,4.138,360.0,sz_yantian_2025.xlsx,1
盐田,1,1,53.0,low,0,1,2.8302,150.0,sz_yantian_2025.xlsx,1
盐田,3,2,59.28,low,1,1,3.1208,185.0,sz_yantian_2025.xlsx,1
盐田,3,2,89.0,low,1,1,3.0338,270.0,sz_yantian_2025.xlsx,1
盐田,2,2,89.48,middle,0,1,5.1967,465.0,sz_yantian_2025.xlsx,1
盐田,3,1,89.0,high,0,1,5.0562,450.0,sz_yantian_2025.xlsx,1
盐田,3,2,89.0,high,0,1,5.9439,529.0,sz_yantian_2025.xlsx,1
盐田,8,3,400.4,middle,0,1,11.4886,4600.0,sz_yantian_2025.xlsx,1
盐田,3,2,116.66,middle,1,1,4.4574,520.0,sz_yantian_2025.xlsx,1
盐田,1,1,51.02,high,1,1,3.92,200.0,sz_yantian_2025.xlsx,1
盐田,1,1,47.11,middle,0,1,3.1841,150.0,sz_yantian_2025.xlsx,1
盐田,4,2,122.58,high,0,1,3.9159,480.0,sz_yantian_2025.xlsx,1
盐田,4,2,131.88,high,1,1,4.7771,630.0,sz_yantian_2025.xlsx,1
盐田,2,2,70.58,low,1,1,2.9753,210.0,sz_yantian_2025.xlsx,1
盐田,3,2,88.85,low,1,1,3.6016,320.0,sz_yantian_2025.xlsx,1
盐田,8,2,518.45,low,1,0,3.4333,1780.0,sz_yantian_2025.xlsx,0
盐田,3,2,90.85,high,0,1,3.9626,360.0,sz_yantian_2025.xlsx,1
